"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2016_GS1_Q58","2016","General Studies","mcq_standard","","","","","","","","","","","Satya Shodhak Samaj","","",",Q58. Satya Shodhak Samaj organized (a) a movement for upliftment of tribals in Bihar (b) a temple-entry movement in Gujarat (c) an anti-caste movement in Maharashtra (d) a peasant movement in Punjab","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2016_GS1_Q59","2016","General Studies","mcq_standard","","","","","","","","","","","Viruses Host Range","","",",Q59. Which of the following statements is/are correct? Viruses can infect 1. bacteria 2. fungi 3. plants Select the correct answer using the code given below. (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2016_GS1_Q60","2016","General Studies","mcq_standard","","","","","","","","","","","Base Erosion and Profit Shifting (BEPS)","","",",Q60. The term ""Base Erosion and Profit Shifting"" is sometimes seen in the news in the context of (a) mining operation by multinational companies in resource-rich but backward areas (b) curbing of the tax evasion by multinational companies (c) exploitation of genetic resources of a country by multinational companies (d) lack of consideration of environmental costs in the planning and implementation of developmental projects","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q61","2016","General Studies","mcq_standard","","","","","","","","","","","National Investment and Manufacturing Zone","","",",Q61. Recently, India's first ""National Investment and Manufacturing Zone"" was proposed to be set up in (a) Andhra Pradesh (b) Gujarat (c) Maharashtra (d) Uttar Pradesh","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q62","2016","General Studies","mcq_standard","","","","","","","","","","","District Mineral Foundations","","",",Q62. What is/are the purpose/purposes of ""District Mineral Foundations"" in India? 1. Promoting mineral exploration activities in mineral-rich districts 2. Protecting the interests of the persons affected by mining operations 3. Authorizing State Governments to issue licences for mineral exploration Select the correct answer using the code given below. (a) 1 and 2 only (b) 2 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2016_GS1_Q63","2016","General Studies","mcq_standard","","","","","","","","","","","SWAYAM Initiative","","",",Q63. ""SWAYAM"", an initiative of the Government of India, aims at (a) promoting the Self Help Groups in rural areas (b) providing financial and technical assistance to young start-up entrepreneurs (c) promoting the education and health of adolescent girls (d) providing affordable and quality education to the citizens for free","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q64","2016","General Studies","mcq_standard","","","","","","","","","","","Montagu-Chelmsford Reforms","","",",Q64. The Montague-Chelmsford Proposals were related to (a) social reforms (b) educational reforms (c) reforms in police administration (d) constitutional reforms","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2016_GS1_Q65","2016","General Studies","mcq_standard","","","","","","","","","","","Ajanta & Mahabalipuram","","",",Q65. What is/are common to the two historical places known as Ajanta and Mahabalipuram? 1. Both were built in the same period. 2. Both belong to the same religious denomination. 3. Both have rock-cut monuments. Select the correct answer using the code given below. (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) None of the statements given above is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2016_GS1_Q66","2016","General Studies","mcq_standard","","","","","","","","","","","Bitcoins","","",",Q66. With reference to ""Bitcoins"", sometimes seen in the news, which of the following statements is/are correct? 1. Bitcoins are tracked by the Central Banks of the countries. 2. Anyone with a Bitcoin address can send and receive Bitcoins from anyone else with a Bitcoin address. 3. Online payments can be sent without either side knowing the identity of the other. Select the correct answer using the code given below. (a) 1 and 2 only (b) 2 and 3 only (c) 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q67","2016","General Studies","mcq_standard","","","","","","","","","","","New Development Bank","","",",Q67. Consider the following statements: 1. New Development Bank has been set up by APEC. 2. The headquarters of New Development Bank is in Shanghai. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q68","2016","General Studies","mcq_standard","","","","","","","","","","","Western Ghats Committees","","",",Q68. ""Sardari Committee Report"" and ""Kasturirangan Committee Report"", sometimes seen in the news, are related to (a) constitutional reforms (b) Ganga Action Plan (c) linking of rivers (d) protection of Western Ghats","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q69","2016","General Studies","mcq_standard","","","","","","","","","","","Keshab Chandra Sen Associations","","",",Q69. Consider the following: 1. Calcutta Unitarian Committee 2. Tabernacle of New Dispensation 3. Indian Reform Association 4. Keshab Chandra Sen is associated with the establishment of which of the above? (a) 1 and 3 only (b) 2 and 3 only (c) 3 only (d) 1, 2 and 3","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2016_GS1_Q70","2016","General Studies","mcq_standard","","","","","","","","","","","Gulf Cooperation Council","","",",Q70. Which of the following is not a member of ""Gulf Cooperation Council""? (a) Iran (b) Saudi Arabia (c) Oman (d) Kuwait","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2016_GS1_Q71","2016","General Studies","mcq_standard","","","","","","","","","","","Sovereign Gold Bonds & Gold Monetization","","",",Q71. What is/are the purpose/purposes of Government's ""Sovereign Gold Bond Scheme"" and ""Gold Monetization Scheme""? 1. To bring the idle gold lying with Indian households into the economy 2. To promote FDI in the gold and jewellery sector 3. To reduce India's dependence on gold imports Select the correct answer using the code given below. (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q72","2016","General Studies","mcq_standard","","","","","","","","","","","Belt and Road Initiative","","",",Q72. ""Belt and Road Initiative"" is sometimes mentioned in the news in the context of the affairs of (a) African Union (b) Brazil (c) European Union (d) China","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q73","2016","General Studies","mcq_standard","","","","","","","","","","","Pradhan Mantri MUDRA Yojana","","",",Q73. Pradhan Mantri MUDRA Yojana is aimed at (a) bringing the small entrepreneurs into formal financial system (b) providing loans to poor farmers for cultivating particular crops (c) providing pensions to old and destitute persons (d) funding the voluntary organizations involved in the promotion of skill development and employment generation","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q74","2016","General Studies","mcq_standard","","","","","","","","","","","Shale Gas Basins in India","","",",Q74. In which of the following regions of India are shale gas resources found? 1. Cambay Basin 2. Cauvery Basin 3. Krishna-Godavari Basin Select the correct answer using the code given below. (a) 1 and 2 only (b) 3 only (c) 2 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2016_GS1_Q75","2016","General Studies","mcq_standard","","","","","","","","","","","Global Financial Stability Report","","",",Q75. ""Global Financial Stability Report"" is prepared by the (a) European Central Bank (b) International Monetary Fund (c) International Bank for Reconstruction and Development (d) Organization for Economic Cooperation and Development","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2016_GS1_Q76","2016","General Studies","mcq_standard","","","","","","","","","","","Atal Pension Yojana","","",",Q76. Regarding ""Atal Pension Yojana"", which of the following statements is/are correct? 1. It is a minimum guaranteed pension scheme mainly targeted at unorganised sector workers. 2. Only one member of a family can join the scheme. 3. Same amount of pension is guaranteed for the spouse for life after subscriber's death. Select the correct answer using the code given below. (a) 1 and 2 only (b) 3 only (c) 2 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q77","2016","General Studies","mcq_standard","","","","","","","","","","","Regional Comprehensive Economic Partnership (RCEP)","","",",Q77. The term ""Regional Comprehensive Economic Partnership"" often appears in the news in the context of the affairs of a group of countries known as (a) G20 (b) ASEAN (c) SCO (d) SAARC","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q78","2016","General Studies","mcq_standard","","","","","","","","","","","BEE Star Labels","","",",Q78. On which of the following can you find Bureau of Energy Efficiency Star Labels? 1. Ceiling fans 2. Electric geysers 3. Tubular fluorescent lamps Select the correct answer using the code given below. (a) 1 and 2 only (b) 2 and 3 only (c) 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2016_GS1_Q79","2016","General Studies","mcq_standard","","","","","","","","","","","International Thermonuclear Experimental Reactor (ITER)","","",",Q79. India is an important member of the International Thermonuclear Experimental Reactor. If this experiment succeeds, what is the immediate advantage for India? (a) It can use thorium in place of uranium for power generation (b) It can attain a global role in satellite navigation (c) It can drastically improve the efficiency of its fusion reactors in power generation (d) It can build fusion reactors for power generation","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Emerging","",""
