"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2016_CSAT_Q49","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Displacement; Pythagoras; Distance","",",Q49. A person climbs a hill in a straight path from point ?O? on the ground in the direction of north-east and reaches a point ?A? after travelling a distance of 5 km. Then, from point ?A? he moves to point ?B? in the direction of north-west. Let the distance AB be 12 km. Now, how far is the person away from the starting point ?O?? (a) 7 km (b) 13 km (c) 17 km (d) 11 km,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_4","Constraint System"
"UPSC_2016_CSAT_Q5","2016","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2016_P2","","","","Rights and Duties","Justice; Community Solidarity","",",Q5. With reference to the passage, the following assumptions have been made: Human relationships are derived from their religious traditions Human beings can be duty bound only if they believe in god Religious traditions are essential to practice and understand justice Which of these assumption(s) is/are valid? (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Declining","CSAT_2016_P2","Passage"
"UPSC_2016_CSAT_Q50","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Algebra; Max Area","",",Q50. An agricultural field is in the form of a rectangle having length X1 meters and breadth X2 meters (X1 and X2 are variable). If X1 + X2 = 40 meters, then the area of the agricultural field will not exceed which one of the following values? (a) 400 sq m (b) 300 sq m (c) 200 sq m (d) 80 sq m,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_4","Constraint System"
"UPSC_2016_CSAT_Q51","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Average; Age Problems; Age","",",Q51. The sum of the ages of 5 members comprising a family, 3 years ago was 80 years. The average age of the family today is the same as it was 3 years ago, because of an addition of a baby during the intervening period. How old is the baby? (a) 6 months (b) 1 year (c) 2 years (d) 2 years and 6 months,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_4","Constraint System"
"UPSC_2016_CSAT_Q52","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Allowances; Ratio","",",Q52. The total emoluments of two persons are the same. One gets allowances to the extent of 65% of his basic pay and the other gets allowances to the extent of 80% of his basic pay. The ratio of the basic pay of the former to the basic pay of the latter is: (a) 16 : 13 (b) 5 : 4 (c) 7 : 5 (d) 12 : 11,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_4","Constraint System"
"UPSC_2016_CSAT_Q53","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Number Series; Middle Term","",",Q53. A person is standing on the first step from the bottom of a ladder. If he has to climb 4 more steps to reach exactly the middle step, how many steps does the ladder have? (a) 8 (b) 9 (c) 10 (d) 11 Directions for the following 3 (three) items When three friends A, B and C met, it was found that each of them wore an outer garment of a different colour. In random order, the garments are: jacket, sweater and tie; and the colours are: blue, white and black. Their surnames in random order are: Ribeiro, Kumar and Singh. Further, we know that: Neither B nor Ribeiro wore a white sweater C wore a tie Singh?s garment was not white Kumar does not wear a jacket Ribeiro does not like to wear black colour Each of the friends wore only one outer garment of only one colour,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_5","Constraint System"
"UPSC_2016_CSAT_Q54","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Ordering; Constraints","",",Q54. What is C?s surname? (a) Ribeiro (b) Kumar (c) Singh (d) Cannot be determined,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_5","Constraint System"
"UPSC_2016_CSAT_Q55","2016","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Ordering; Constraints","",",Q55. What is the colour of the tie? (a) Black (b) Blue (c) White (d) Cannot be determined,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2016_LOGIC_SET_5","Constraint System"
"UPSC_2016_CSAT_Q56","2016","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Ordering","Ordering; Constraints","",",Q56. Who wore the sweater? (a) A (b) B (c) C (d) Cannot be determined,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2016_CSAT_Q57","2016","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Right Triangle","Right Triangle; Distance; Broken Tree","",",Q57. AB is a vertical trunk of a huge tree with A being the point where the base touches the ground. Due to a cyclone, the trunk has been broken at C which is at a height of 12 meters. The broken part is partially attached at C. If the end of the broken part B touches the ground at D which is at a distance of 5 meters from A, then the original height of the trunk is: (a) 20 m (b) 25 m (c) 30 m (d) 35 m,","Concept Application","L3","Hidden Constraint Trap","","Misreading","High","Repeating","",""
"UPSC_2016_CSAT_Q58","2016","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Direction Sense","Direction Sense; Net Displacement","",",Q58. A person walks 12 km due north, then 15 km due east, after that 19 km due west and then 15 km due south. How far is he from the starting point? (a) 5 km (b) 9 km (c) 37 km (d) 61 km,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2016_CSAT_Q59","2016","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Painted Cubes","Painted Cubes; Counting","",",Q59. A cube has all its faces painted with different colours. It is cut into smaller cubes of equal sizes such that the side of the small cube is one-fourth the big cube. The number of small cubes with only one side painted is: (a) 32 (b) 24 (c) 16 (d) 8,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2016_CSAT_Q6","2016","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2016_P2","","","","Rights and Duties","Justice; Community Solidarity","",",Q6. Which one of the following is the crux of this passage? (a) Our duties to one another derive from our religious traditions (b) Having relationship to the divine principle is a great virtue (c) Balance between rights and duties is crucial to the delivery of justice in a society (d) Religious concept of rights is primarily derived from our relationship to god,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2016_P2","Passage"
